Position_n,Cell_ID,cell_area_pxl,cell_vol_vox,cell_area_um2,cell_vol_fl,solidity
Position_9,232,3289,137100.0156,13.896025,37.65109253,0.980620155
Position_9,234,521,8101.475098,2.201225,2.224867582,0.961254613
Position_9,235,3466,143014.75,14.64385,39.27542496,0.973322101
Position_9,237,2764,102447.5625,11.6779,28.13466072,0.972896867
Position_9,249,2536,90672.51563,10.7146,24.90093994,0.964258555
Position_9,256,111,342.2659912,0.468975,0.093994796,0.725490196
Position_9,258,1310,34358.77344,5.53475,9.435777664,0.979073244
Position_9,259,2937,106964.875,12.408825,29.37522888,0.965483235
Position_9,262,1358,36336.71875,5.73755,9.978971481,0.978386167
Position_9,264,1248,32770.04688,5.2728,8.999473572,0.976525822
Position_10,7,3267,133841.3125,13.803075,36.75616837,0.974932856
Position_10,14,3075,121315.0313,12.991875,33.31613922,0.978053435
Position_10,26,2894,116013.2031,12.22715,31.86012459,0.973427514
Position_10,31,1241,31944.46484,5.243225,8.772748947,0.975628931
Position_10,36,2140,73936.71875,9.0415,20.30487061,0.971402633
Position_10,37,1844,57858.35938,7.7909,15.88935184,0.975145426
Position_10,41,1984,65247.47656,8.3824,17.91858864,0.973025993
Position_10,42,2515,94657.3125,10.625875,25.99526405,0.982038266
Position_10,49,1979,65570.64063,8.361275,18.00733757,0.972003929
Position_10,50,2825,111505.2266,11.935625,30.62212181,0.980562305
Position_10,51,2198,74764.17969,9.28655,20.53211212,0.967429577
Position_10,87,1801,54248.1875,7.609225,14.89790821,0.979336596
Position_10,88,1098,26516.75,4.63905,7.282162189,0.979482605
Position_10,123,1867,59093.48438,7.888075,16.22854805,0.979024646
Position_10,161,2556,93163.23438,10.7991,25.58495331,0.983076923
Position_10,167,2175,74841.67188,9.189375,20.55339432,0.97577389
Position_10,181,2277,77860.76563,9.620325,21.38251305,0.969348659
Position_10,193,2218,76511.99219,9.37105,21.01210594,0.977523138
Position_10,198,3383,141170.5,14.293175,38.7689476,0.978594157
Position_10,236,2627,92273.09375,11.099075,25.34049797,0.977670264
Position_10,243,2465,89204.88281,10.414625,24.49789047,0.976624406
Position_10,254,2476,86514.71094,10.4611,23.75910187,0.975955853
Position_10,257,2740,107678.3203,11.5765,29.57115746,0.979270908
Position_10,258,2451,84930.19531,10.355475,23.32395363,0.971077655
Position_10,267,786,15541.91406,3.32085,4.268198013,0.97037037
Position_10,271,1479,41298.88672,6.248775,11.34170628,0.975593668
Position_10,273,2827,110245.1953,11.944075,30.27608681,0.969478738
Position_10,278,2575,96228.70313,10.879375,26.4268074,0.982074752
Position_10,279,2486,85262.32031,10.50335,23.41516495,0.96618733
Position_10,286,1377,34248.39063,5.817825,9.405464172,0.973833098
Position_11,5,1986,66076.44531,8.39085,18.14624405,0.974484789
Position_11,11,1545,40061.45703,6.527625,11.00187778,0.977848101
Position_11,21,2409,83499.875,10.178025,22.93115234,0.975303644
Position_11,32,3628,150425.6563,15.3283,41.31064606,0.974744761
Position_11,38,2361,82698.55469,9.975225,22.71109009,0.978044739
Position_11,46,3683,156390.0625,15.560675,42.94861984,0.872955677
Position_11,58,1661,43280.94141,7.017725,11.88602829,0.920221607
Position_11,64,2500,90116.70313,10.5625,24.74829865,0.981161695
Position_11,69,2449,85761.4375,10.347025,23.55223465,0.983139301
Position_11,70,2226,74977.70313,9.40485,20.59075165,0.982347749
Position_11,75,2513,89615.9375,10.617425,24.6107769,0.97592233
Position_11,77,1073,25606.88672,4.533425,7.032290936,0.976342129
Position_11,78,1140,28219.96289,4.8165,7.749907017,0.969387755
Position_11,80,1855,51681.55469,7.837375,14.19304657,0.975289169
Position_11,84,2314,81628.52344,9.77665,22.41723251,0.973905724
Position_11,91,3037,122341.6875,12.831325,33.5980835,0.97028754
Position_11,94,1822,57282.34375,7.69795,15.73116302,0.975897161
Position_11,111,1452,40842.44141,6.1347,11.21635532,0.97188755
Position_11,113,2674,98954.44531,11.29765,27.17536354,0.975556366
Position_11,140,1787,55670.80469,7.550075,15.28859425,0.974904528
Position_11,152,2587,92795.89844,10.930075,25.48407364,0.972556391
Position_11,187,3036,124458.7109,12.8271,34.17947388,0.975265018
Position_11,203,3682,165203.4063,15.55645,45.36898422,0.982652789
Position_11,211,2909,115186.1328,12.290525,31.63299179,0.974865952
Position_11,217,1552,44364.75781,6.5572,12.183671,0.984771574
Position_11,221,1654,46521.67578,6.98815,12.77601528,0.973513832
Position_11,238,3184,132973.9375,13.4524,36.51796722,0.980899569
Position_11,254,1921,60646.25391,8.116225,16.6549778,0.979602244
Position_11,255,2409,86190.77344,10.178025,23.67014122,0.972940226
Position_11,257,2889,110415.2344,12.206025,30.32278252,0.98098472
Position_11,266,1968,63893.46094,8.3148,17.54674149,0.979104478
Position_11,271,2587,95196.83594,10.930075,26.14343071,0.971096096
Position_11,276,2456,88185.74219,10.3766,24.21800995,0.980830671
Position_11,278,2540,88256.84375,10.7315,24.23753548,0.976172175
Position_11,285,2063,67833.85938,8.716175,18.62887383,0.981446242
Position_11,294,2836,109600.9063,11.9821,30.0991478,0.981314879
Position_11,301,3042,121219.0781,12.85245,33.28978729,0.978135048
Position_12,12,2372,84922.32813,10.0217,23.32179451,0.974928072
Position_12,17,1355,35723.48047,5.724875,9.810560226,0.974820144
Position_12,20,1618,47921.53516,6.83605,13.16045094,0.979418886
Position_12,36,1414,38212.91406,5.97415,10.49422169,0.975845411
Position_12,40,2383,81286.1875,10.068175,22.3232193,0.969487388
Position_12,46,2245,76367.53125,9.485125,20.97243309,0.964761495
Position_12,54,1944,63597.76563,8.2134,17.46553612,0.976884422
Position_12,56,2857,110755.4922,12.070825,30.41622734,0.976084728
Position_12,57,2234,74215.5,9.43865,20.38143158,0.969618056
Position_12,67,1886,57564.19531,7.96835,15.80856705,0.976190476
Position_12,98,1671,47432.67188,7.059975,13.02619743,0.976621859
Position_12,99,2925,115994.7656,12.358125,31.85506248,0.971760797
Position_12,100,2285,80919.60938,9.654125,22.22254753,0.975661827
Position_12,101,1438,40358.64453,6.07555,11.08349228,0.975576662
Position_12,110,2073,67155.51563,8.758425,18.44258308,0.976908577
Position_12,117,1044,24734.93359,4.4109,6.792830944,0.975700935
Position_12,119,1374,37673.85547,5.80515,10.34618282,0.970338983
Position_12,135,2207,74835.07813,9.324575,20.55158234,0.978713969
Position_12,137,3315,140808.3438,14.005875,38.66949081,0.974140464
Position_12,163,2109,69483.64063,8.910525,19.08194542,0.97684113
Position_12,170,1461,40290.82031,6.172725,11.06486607,0.972703063
Position_12,175,1433,33946.63672,6.054425,9.322594643,0.977489768
Position_12,178,2257,80003.67188,9.535825,21.9710083,0.977479428
Position_12,192,2561,88271.25781,10.820225,24.24149323,0.981602146
Position_12,210,2475,84845,10.456875,23.30055809,0.977488152
Position_12,211,2189,74910.45313,9.248525,20.57228279,0.982054733
Position_12,212,1614,47620.82031,6.81915,13.07786751,0.975816203
Position_12,219,2269,80848.16406,9.586525,22.20292664,0.978438982
Position_12,222,1409,37575.05859,5.953025,10.31904984,0.977115118
Position_12,224,1797,55966.75391,7.592325,15.36986923,0.977161501
Position_12,229,1794,55656.36328,7.57965,15.28462887,0.980327869
Position_12,236,2838,110302.8359,11.99055,30.29191589,0.975257732
Position_12,241,1521,40906.5,6.426225,11.23394775,0.968789809
Position_12,243,2990,114111.0625,12.63275,31.33774948,0.977763244
Position_12,253,2315,80276.92188,9.780875,22.04604912,0.980101609
Position_12,255,1153,28641.58398,4.871425,7.865695,0.964046823
Position_12,266,2003,63080.99219,8.462675,17.32361794,0.975645397
Position_12,267,2477,85418.65625,10.465325,23.45809746,0.981767737
Position_12,268,1440,40986.52344,6.084,11.25592422,0.974949221
Position_12,270,3429,138964.3125,14.487525,38.16307449,0.979714286
Position_12,284,973,22319.87695,4.110925,6.129596233,0.971057884
Position_13,15,1150,28175.33008,4.85875,7.737649918,0.972927242
Position_13,18,2033,66325.67969,8.589425,18.21468925,0.975996159
Position_13,31,1413,39626.42188,5.969925,10.88240623,0.973811165
Position_13,45,2651,96330.01563,11.200475,26.4546299,0.972844037
Position_13,54,2717,101808.6328,11.479325,27.95919609,0.974883387
Position_13,64,4336,206915.6875,18.3196,56.82421875,0.985678563
Position_13,66,1787,55559.74609,7.550075,15.25809479,0.969088937
Position_13,73,1427,38858.41797,6.029075,10.67149258,0.975393028
Position_13,76,1734,53948.47266,7.32615,14.81559944,0.979661017
Position_13,88,1419,36509.57031,5.995275,10.02644062,0.975928473
Position_13,95,1697,49426.45313,7.169825,13.57373905,0.97697179
Position_13,105,1075,24872.29297,4.541875,6.830553532,0.969341749
Position_13,127,2803,108789.7188,11.842675,29.8763752,0.976995469
Position_13,130,1556,44076.79688,6.5741,12.10459042,0.968263846
Position_13,136,2065,69579.02344,8.724625,19.10813904,0.970394737
Position_13,139,2502,89845.0625,10.57095,24.67370033,0.978873239
Position_13,140,991,22195.27734,4.186975,6.095377922,0.971568627
Position_13,141,2462,84177.0625,10.40195,23.11712456,0.975049505
Position_13,146,2881,104926.4531,12.172225,28.81542587,0.953026795
Position_13,147,1479,41397.05078,6.248775,11.36866474,0.972386588
Position_13,158,1893,59287.24609,7.997925,16.28175926,0.96977459
Position_13,163,2803,109124.375,11.842675,29.96828079,0.948240866
Position_13,167,1618,47609.07813,6.83605,13.07464314,0.979418886
Position_13,171,2222,75899.73438,9.38795,20.84396362,0.973280771
Position_13,172,1588,44950.90625,6.7093,12.34464264,0.980852378
Position_13,182,1316,34046.03906,5.5601,9.34989357,0.976985895
Position_13,191,959,20938.00391,4.051775,5.750099182,0.981576254
Position_13,195,1576,44611.71094,6.6586,12.25149059,0.977667494
Position_13,207,3658,155201.2656,15.45505,42.62214661,0.980697051
Position_13,214,2766,107369.7188,11.68635,29.48640823,0.982942431
Position_13,219,1982,62237.00781,8.37395,17.09183884,0.975873954
Position_13,223,2875,113297.3594,12.146875,31.11428642,0.967362046
Position_13,224,1746,49729.10547,7.37685,13.65685558,0.965707965
Position_13,242,3007,120606.9141,12.704575,33.12167358,0.98011734
Position_13,244,879,18641.56055,3.713775,5.119438648,0.977753059
Position_13,250,1783,53301.39844,7.533175,14.63789654,0.975916804
Position_14,27,2912,110475.9219,12.3032,30.33944893,0.975544389
Position_14,30,2199,75352.03125,9.290775,20.69355202,0.977333333
Position_14,42,2286,75211.96875,9.65835,20.65508652,0.971938776
Position_14,52,2114,65666.01563,8.93165,18.03352928,0.975092251
Position_14,53,1883,60074.48047,7.955675,16.49795341,0.972623967
Position_14,66,1172,26685.43359,4.9517,7.328486919,0.976666667
Position_14,69,996,22953.89844,4.2081,6.303714275,0.981280788
Position_14,70,2093,69890.35938,8.842925,19.19363976,0.978952292
Position_14,74,1396,37850.17969,5.8981,10.39460564,0.975541579
Position_14,78,2667,100270.6875,11.268075,27.53683662,0.977639296
Position_14,81,1518,41314.34766,6.41355,11.34595299,0.978092784
Position_14,84,1580,45371.30469,6.6755,12.46009445,0.977722772
Position_14,100,2111,72371.10156,8.918975,19.87491417,0.979128015
Position_14,106,1598,46367.8125,6.75155,12.73375988,0.974390244
Position_14,130,1483,40653.78516,6.265675,11.16454601,0.975657895
Position_14,155,2061,69773.875,8.707725,19.1616497,0.973087819
Position_14,169,2610,91157.83594,11.02725,25.03421974,0.968819599
Position_14,178,1767,54832.04688,7.465575,15.05825043,0.971412864
Position_14,183,2061,62604.15625,8.707725,17.19266701,0.976777251
Position_14,193,3018,120304.4922,12.75105,33.03862,0.975751697
Position_14,203,1422,38955.69141,6.00795,10.6982069,0.975978037
Position_14,209,1569,43897.27344,6.629025,12.05528831,0.979400749
Position_14,213,2495,80583.875,10.541375,22.1303463,0.949391172
Position_14,216,1043,23987.87305,4.406675,6.587669373,0.975678204
Position_14,220,1151,28705.06641,4.862975,7.883128643,0.972128378
Position_14,224,1630,49307.55078,6.88675,13.5410862,0.978978979
Position_14,227,2933,109764.9766,12.391925,30.144207,0.971835653
Position_14,236,1342,36300.98828,5.66995,9.969159126,0.979562044
Position_14,240,667,12515.34277,2.818075,3.437026024,0.973722628
Position_14,242,1720,52086.95313,7.267,14.30437946,0.979498861
Position_14,246,1586,43369.36328,6.70085,11.91031075,0.977202711
Position_14,249,1676,45556.62891,7.0811,12.51098919,0.972721997
Position_14,250,2642,92004.10938,11.16245,25.26662827,0.976709797
Position_14,252,1532,43885.51953,6.4727,12.05206108,0.977664327
Position_14,253,1899,56117.1875,8.023275,15.4111824,0.968877551
Position_14,259,2114,69870.67188,8.93165,19.18823242,0.961783439
Position_14,263,2106,65172.82031,8.89785,17.89808464,0.978169995
Position_15,24,2172,72337.53125,9.1767,19.86569405,0.970509383
Position_15,52,1605,46353.84375,6.781125,12.7299242,0.961653685
Position_15,63,1435,40664.75781,6.062875,11.16755867,0.974202308
Position_15,66,1738,51209.13281,7.34305,14.06330776,0.945593036
Position_15,71,1634,44891.90625,6.90365,12.32843971,0.935317687
Position_15,77,2039,66607.71875,8.614775,18.29214478,0.974199713
Position_15,79,1184,30221.00781,5.0024,8.299444199,0.979321754
Position_15,81,1650,49598.88672,6.97125,13.62109375,0.978067576
Position_15,120,932,18393.8418,3.9377,5.051408768,0.969823101
Position_15,125,2884,102079.3203,12.1849,28.0335331,0.966487936
Position_15,126,2055,64691.60938,8.682375,17.76593208,0.977175464
Position_15,137,1675,48942.64844,7.076875,13.44087505,0.97553873
Position_15,156,2475,90612.25,10.456875,24.88438797,0.967552776
Position_15,165,1723,48608.66406,7.279675,13.34915447,0.980091013
Position_15,169,3024,118312.7031,12.7764,32.49162674,0.952741021
Position_15,172,1996,62126.66406,8.4331,17.06153488,0.964717255
Position_15,175,3495,148686.5,14.766375,40.8330307,0.970024979
Position_15,179,3257,137969.2344,13.760825,37.88980103,0.944879605
Position_15,192,1825,57961.125,7.710625,15.91757393,0.960526316
Position_15,193,2204,75992.70313,9.3119,20.86949539,0.976950355
Position_15,194,1455,39812.98438,6.147375,10.93364048,0.967420213
Position_15,215,2450,89259.28125,10.35125,24.51282883,0.979608157
Position_15,219,921,19414.51563,3.891225,5.331711292,0.966421826
Position_15,223,2834,104569.9922,11.97365,28.71753311,0.943408788
Position_15,225,2360,83471.14063,9.971,22.92326164,0.920795942
Position_15,234,3208,133298.7656,13.5538,36.60717392,0.9756691
Position_15,235,2452,86956.55469,10.3597,23.88044357,0.96307934
Position_15,238,1275,33568.07031,5.386875,9.218630791,0.979262673
Position_15,244,3460,137058.8438,14.6185,37.63978577,0.972729829
Position_15,246,2260,75483.35156,9.5485,20.72961426,0.964163823
Position_15,254,2150,71669.52344,9.08375,19.68224335,0.963693411
Position_15,260,1666,48908.79297,7.03885,13.43157673,0.975409836
Position_15,270,1031,22553.31055,4.355975,6.193702698,0.961753731
Position_15,274,2390,84402.17969,10.09775,23.17894745,0.96215781
Position_15,277,2050,68580.90625,8.66125,18.83403015,0.979923518
Position_16,25,2542,92560.67188,10.73995,25.41947365,0.976190476
Position_16,57,2686,88111.46875,11.34835,24.19761086,0.973894126
Position_16,63,2203,72961.33594,9.307675,20.03700638,0.980418336
Position_16,71,2911,114516.0156,12.298975,31.44895935,0.974882786
Position_16,81,2387,81498.84375,10.085075,22.38162041,0.971509972
Position_16,96,3466,152129.125,14.64385,41.77846146,0.981035947
Position_16,97,1308,34242.15625,5.5263,9.403752327,0.973938943
Position_16,98,2653,98020.4375,11.208925,26.91886139,0.978605681
Position_16,108,2044,66728.84375,8.6359,18.32540894,0.972870062
Position_16,121,2110,69856.35156,8.91475,19.18429947,0.972798525
Position_16,122,951,21752.33594,4.017975,5.973735332,0.973387922
Position_16,124,2212,75378.57813,9.3457,20.7008419,0.975308642
Position_16,127,1770,53758.66406,7.47825,14.76347256,0.975206612
Position_16,132,2328,82684.82813,9.8358,22.70732117,0.971214018
Position_16,138,2302,81988.375,9.72595,22.51605797,0.979157805
Position_16,144,848,17993.14648,3.5828,4.941367626,0.973593571
Position_16,145,2287,77571.36719,9.662575,21.30303574,0.97360579
Position_16,154,2383,84155.02344,10.068175,23.11107254,0.976639344
Position_16,164,2290,76244.9375,9.67525,20.93876648,0.979050876
Position_16,166,2417,80968.75,10.211825,22.23604202,0.978938842
Position_16,167,1226,30569.23047,5.17985,8.395074844,0.973788721
Position_16,169,1037,22938.40625,4.381325,6.299459934,0.962859796
Position_16,174,2480,81432.86719,10.478,22.3635006,0.955684008
Position_16,181,1813,56647.21875,7.659925,15.55674267,0.978413384
Position_16,195,1924,59793.00781,8.1289,16.4206543,0.978139298
Position_16,209,1543,45270.60156,6.519175,12.43243885,0.975964579
Position_16,223,1323,34874.55469,5.589675,9.577424049,0.977104874
Position_16,224,2016,66667.34375,8.5176,18.30851936,0.97532656
Position_16,225,2782,107802.7813,11.75395,29.60533905,0.967652174
Position_16,228,3085,120846.3281,13.034125,33.18742371,0.977503169
Position_16,235,2087,69755.375,8.817575,19.15657043,0.973868409
Position_16,236,944,15408.01563,3.9884,4.231426239,0.957403651
Position_16,241,1003,22877.58594,4.237675,6.282756805,0.980449658
Position_16,245,2207,76323.20313,9.324575,20.96025848,0.970963484
Position_16,259,3511,144284.4688,14.833975,39.62412262,0.977177846
Position_16,260,2037,64647.98438,8.606325,17.75395203,0.977916467
Position_16,261,2576,93142.73438,10.8836,25.57932281,0.966604128
Position_16,266,2946,116212.6172,12.44685,31.91489029,0.97743862
Position_16,276,1814,56529.92578,7.66415,15.52453041,0.973698336
Position_16,284,2152,72924.45313,9.0922,20.02687836,0.939327804
Position_16,286,2627,99945.1875,11.099075,27.44744682,0.980955937
Position_16,288,1691,50774.18359,7.144475,13.94386005,0.961341671
Position_17,21,606,10868.32324,2.56035,2.984713316,0.964968153
Position_17,26,737,13844.03516,3.113825,3.80191803,0.971014493
Position_17,38,750,14219.43164,3.16875,3.905011415,0.975292588
Position_17,41,527,8554.62207,2.226575,2.349313021,0.96875
Position_17,64,723,13116.18652,3.054675,3.602032661,0.974393531
Position_17,90,644,10586.47656,2.7209,2.907310963,0.972809668
Position_17,95,552,9327.685547,2.3322,2.561615705,0.971830986
Position_17,99,695,12036.26563,2.936375,3.305459499,0.972027972
Position_17,102,672,11758.87305,2.8392,3.229280472,0.981021898
Position_17,111,834,16835.85938,3.52365,4.623548031,0.980023502
Position_17,117,877,17486.54688,3.705325,4.802242756,0.971207087
Position_17,126,860,16949.16797,3.6335,4.654664993,0.976163451
Position_17,138,369,4998.183105,1.559025,1.372626066,0.9609375
Position_17,142,628,11328.50098,2.6533,3.111089468,0.970633694
Position_17,147,676,12234.8916,2.8561,3.360007048,0.974063401
Position_17,154,532,8938.662109,2.2477,2.454780102,0.967272727
Position_17,185,493,7281.675293,2.082925,1.999729991,0.9743083
Position_17,187,850,18258.61719,3.59125,5.01427269,0.973654066
Position_17,194,504,7438.969727,2.1294,2.042927027,0.965517241
Position_17,207,621,11405.27539,2.623725,3.132173777,0.974882261
Position_17,210,824,15525.20996,3.4814,4.26361084,0.964871194
Position_17,218,826,14660.24316,3.48985,4.026069164,0.974056604
Position_17,220,710,13740.84668,2.99975,3.773580074,0.967302452
Position_17,229,575,8954.604492,2.429375,2.459158182,0.953565506
Position_17,230,767,15324.49805,3.240575,4.208490372,0.965994962
Position_17,251,637,11161.70117,2.691325,3.065282106,0.975497703
Position_17,268,720,14408.35742,3.042,3.956895113,0.972972973
Position_17,273,817,16730.88086,3.451825,4.594717979,0.971462545
Position_17,283,517,8411.224609,2.184325,2.30993247,0.97731569
Position_17,291,708,13018.8291,2.9913,3.575295925,0.971193416
Position_17,293,750,14222.30273,3.16875,3.905799866,0.972762646
Position_17,306,721,12855.41992,3.046225,3.530419588,0.97696477
Position_17,308,683,12593.37109,2.885675,3.45845437,0.977110157
Position_17,330,751,12780.06641,3.172975,3.509725571,0.96529563
Position_17,339,599,10015.72754,2.530775,2.750569105,0.969255663
Position_17,359,662,11889.26465,2.79695,3.265089273,0.973529412
Position_17,368,723,13600.45508,3.054675,3.735024929,0.970469799
Position_17,385,547,8930.895508,2.311075,2.452647209,0.961335677
Position_17,386,547,8665.09375,2.311075,2.379651308,0.969858156
Position_17,389,715,13484.21484,3.020875,3.70310235,0.962314939
Position_17,397,632,11659.07617,2.6702,3.201873779,0.966360856
Position_17,402,792,14265.02441,3.3462,3.917532206,0.971779141
Position_17,407,1174,25685.89844,4.96015,7.053989887,0.966255144
Position_17,414,641,11498.47852,2.708225,3.15776968,0.969742814
Position_17,421,694,11510.04785,2.93215,3.160946846,0.969273743
Position_17,424,554,9507.65625,2.34065,2.611040115,0.970227671
Position_17,425,687,13177.35449,2.902575,3.618830919,0.968970381
Position_17,428,863,18274.58594,3.646175,5.018658161,0.980681818
Position_17,433,562,9311.677734,2.37445,2.557219505,0.977391304
Position_17,440,883,17415.82422,3.730675,4.782820702,0.975690608
Position_18,12,702,12992.12695,2.96595,3.567962885,0.973647712
Position_18,17,561,9624.041016,2.370225,2.643002272,0.970588235
Position_18,27,676,13069.85352,2.8561,3.5893085,0.968481375
Position_18,50,735,12357.70703,3.105375,3.39373517,0.974801061
Position_18,55,573,9601.295898,2.420925,2.636755943,0.971186441
Position_18,60,683,12700.69727,2.885675,3.487928867,0.964689266
Position_18,69,654,11132.44043,2.76315,3.057246447,0.973214286
Position_18,73,813,17085.22656,3.434925,4.69203043,0.972488038
Position_18,84,646,11715.70313,2.72935,3.21742487,0.978787879
Position_18,90,708,12918.14746,2.9913,3.547646284,0.976551724
Position_18,95,680,12777.52148,2.873,3.509026766,0.970042796
Position_18,109,739,13087.77344,3.122275,3.594229698,0.974934037
Position_18,126,769,14509.69043,3.249025,3.984723568,0.975888325
Position_18,131,629,11042.38281,2.657525,3.032514334,0.976708075
Position_18,141,844,12493.81348,3.5659,3.431113482,0.952595937
Position_18,146,916,19526.86914,3.8701,5.362566471,0.969312169
Position_18,152,788,14015.25586,3.3293,3.848939657,0.974042027
Position_18,153,865,17362.11914,3.654625,4.768072128,0.974099099
Position_18,158,705,13671.16895,2.978625,3.754444599,0.968406593
Position_18,173,888,17332.21094,3.7518,4.759858131,0.972617744
Position_18,175,587,10111.0752,2.480075,2.776753902,0.968646865
Position_18,176,713,12685.25391,3.012425,3.483687878,0.975376197
Position_18,179,644,11241.37012,2.7209,3.087161303,0.974281392
Position_18,190,496,8103.564941,2.0956,2.225441456,0.963106796
Position_18,214,633,11439.11523,2.674425,3.141466856,0.976851852
Position_18,225,548,9314.901367,2.3153,2.558104753,0.963093146
Position_18,231,611,9594.614258,2.581475,2.634920835,0.976038339
Position_18,233,594,10489.29883,2.50965,2.880623579,0.965853659
Position_18,238,532,8756.193359,2.2477,2.404669523,0.976146789
Position_18,313,725,12261.49609,3.063125,3.367313385,0.969251337
Position_18,327,538,8144.830078,2.27305,2.236773968,0.964157706
Position_18,329,728,13938.72559,3.0758,3.827922344,0.966799469
Position_18,332,758,14867.86523,3.20255,4.083087444,0.96807152
Position_18,341,658,12183.48242,2.78005,3.345888853,0.976261128
Position_18,348,582,9912.109375,2.45895,2.722112894,0.976510067
Position_18,354,601,9994.521484,2.539225,2.744745493,0.974068071
Position_18,361,701,12931.49805,2.961725,3.551312685,0.969571231
Position_18,365,622,10549.80469,2.62795,2.897240162,0.964341085
Position_18,368,890,17845.83008,3.76025,4.900910854,0.973741794
Position_18,371,602,10515.48633,2.54345,2.887815475,0.975688817
Position_18,373,799,15889.37891,3.375775,4.363620758,0.970838396
Position_18,376,649,11474.0332,2.742025,3.15105629,0.968656716
Position_18,377,808,13719.6875,3.4138,3.767769098,0.96882494
Position_18,378,668,12279.38086,2.8223,3.372224808,0.973760933
Position_18,380,723,12870.8877,3.054675,3.534667492,0.97834912
Position_18,388,677,12081.78516,2.860325,3.317960262,0.967142857
Position_18,390,486,7736.061523,2.05335,2.124515772,0.97005988
Position_18,394,639,11330.2168,2.699775,3.111560822,0.97856049
Position_18,401,574,9866.967773,2.42515,2.709716082,0.971235195
Position_18,421,688,13192.51172,2.9068,3.622993469,0.967651195
Position_18,436,639,11186.68555,2.699775,3.072143555,0.975572519
Position_19,16,834,17202.28125,3.52365,4.724176407,0.974299065
Position_19,19,511,8362.303711,2.158975,2.296497583,0.97519084
Position_19,30,860,17873.95508,3.6335,4.908634663,0.977272727
Position_19,31,796,15730,3.3631,4.319851398,0.973105134
Position_19,35,809,15416.58398,3.418025,4.23377943,0.970023981
Position_19,42,700,13353.80859,2.9575,3.667289734,0.970873786
Position_19,54,801,15562.66602,3.384225,4.273897171,0.979217604
Position_19,71,606,9211.408203,2.56035,2.529682875,0.977419355
Position_19,78,673,12787.74609,2.843425,3.511834621,0.972543353
Position_19,105,814,14928.8291,3.43915,4.099829674,0.971360382
Position_19,153,805,16326.26855,3.401125,4.48360157,0.965227818
Position_19,154,622,11386.8623,2.62795,3.127116919,0.973395931
Position_19,155,633,10809.9502,2.674425,2.968682528,0.97235023
Position_19,166,594,10085.21289,2.50965,2.769651651,0.973770492
Position_19,182,797,14743.77734,3.367325,4.0490098,0.973137973
Position_19,189,1016,21587.06836,4.2926,5.928348541,0.974113135
Position_19,231,867,16797.66602,3.663075,4.613059044,0.967633929
Position_19,233,666,12461.37012,2.81385,3.422203779,0.968023256
Position_19,240,613,10202.76172,2.589925,2.801933289,0.974562798
Position_19,241,777,13807.80469,3.282825,3.791968346,0.96882793
Position_19,255,648,11916.80469,2.7378,3.272652388,0.977375566
Position_19,258,600,10191.78223,2.535,2.798918247,0.970873786
